Evaluations,BestCost
0,2034.3741160523718
100,1131.1383997424264
292,1003.6352019527139
484,962.9789909517502
676,931.6807250837376
868,876.791526234092
1060,850.6599940599727
1252,838.8424323044527
1444,837.3198907007659
29860,826.5750693546881
30244,804.5256615454565
30436,797.4512901189912
