Evaluations,BestCost
0,3129.5316618863776
100,1074.9462192154813
292,1073.6248787706365
484,1052.7263555045658
676,995.143877464425
1060,989.4861992858889
1252,984.8830955001688
1444,969.6426185063804
1636,945.8583191552177
1828,937.0574116043097
2020,934.5607173577594
2212,922.6265247567733
2404,918.3776230354626
2596,912.9598389089733
2788,907.3021607304372
2980,906.7314258702183
3172,889.5338387798727
3364,885.6224051847876
3556,883.4552423081618
3748,883.2614265118023
3940,877.977070615201
4132,872.0389799946456
4708,870.6151915771495
4900,866.5823436542393
5092,845.4296538782853
5284,842.3026837936851
5860,835.9288594346317
6052,835.7278301125948
6244,831.0310146307769
6436,828.6555527302722
6628,828.4545234082353
7012,827.2619703027159
7396,825.4730864867212
7588,821.3205687258537
9124,821.126752929494
9316,819.7123732396608
10468,817.4661619884255
10852,815.2199507371902
12004,814.5926057023213
12196,813.1577062888017
12772,812.0205154526942
14500,811.4240364269176
15652,810.6651255077703
16228,810.0699885187298
21220,806.4254464012669
28900,806.3215781170959
29860,798.5899596816354
31204,797.8430252712448
35044,795.0194320290981
40804,794.3515325296781
43300,794.2324578304424
43492,793.2632924550295
46180,793.1825714772773
49060,778.3866179139009
49444,776.2279015610144
50020,775.3503605733732
50980,769.6278277514297
51748,767.4205757647604
51940,766.9091723743085
52132,765.0626903721694
52900,764.7375028511893
53860,763.8886871149147
54436,762.7139628131397
55396,762.3940796351651
68644,762.1225137686961
79588,762.0009139022635
81892,761.8077309186349
85540,760.2495333460265
86116,759.5032152152844
