Evaluations,BestCost
0,2858.775069124212
100,2514.5958378609553
292,2384.4394660173
484,2205.817226524714
676,2102.48130292957
868,1953.3771519410018
1060,1854.4640677216546
1252,1749.9182955403346
1444,1719.3913980876175
1636,1669.3811635399713
1828,1636.5419352976414
2020,1575.5595956986542
2212,1563.0290109610135
2404,1551.378018471893
2596,1532.8757326491261
2788,1510.7619063716916
2980,1492.1273818578588
3172,1474.0669530659436
3364,1455.528697686359
3556,1361.4218067151337
3748,1343.3613779232182
3940,1328.99269583892
4132,1316.3154868056877
4324,1308.416692639306
4516,1302.2269545310069
4708,1293.1354349795743
4900,1287.5546353661261
5092,1278.2702105564736
5284,1257.8763453903448
5476,1254.8639218963765
5668,1253.0522501550013
5860,1250.6562173718055
6052,1244.7988179007007
6244,1234.4127463038367
6436,1234.1033256290966
6628,1231.979412487662
6820,1231.3772031174392
7012,1223.662981322751
7204,1222.042022870692
7588,1216.1846233995873
7972,1216.0036579926136
8164,1213.7684338004342
8356,1210.7280902839705
8740,1206.6039615289892
8932,1196.4205584310682
9124,1196.360156203968
9316,1194.8723658618107
9508,1184.3646727625005
9892,1183.4262281769256
10276,1179.1774091738318
10468,1177.865868670927
10660,1176.3414057691339
10852,1176.3209176499442
11236,1174.4607358871715
11428,1174.4602780588525
11620,1174.4003336600713
12004,1170.9020797857984
12388,1170.1515146569777
13156,1166.3598065197257
13348,1151.946094477336
13732,1142.8766506911188
13924,1140.6223052905475
14308,1137.0510565209902
15076,1136.6947653512436
15268,1132.6328202791185
15844,1131.7146097288764
16036,1130.8624270244939
16420,1124.093988022555
16804,1121.6589752701982
16996,1120.5295962000084
17188,1105.9198456147756
17956,1103.5527675734413
18148,1101.4160006752338
18340,1099.6122259699598
18532,1096.1673657382348
19108,1095.3520840327278
19300,1094.9072834998071
19684,1094.5177125594687
20068,1093.9472713560997
20260,1092.8738258414942
20644,1092.6140294152412
20836,1092.4733009225577
21028,1090.2189555219868
21604,1089.0592330454
22948,1086.6218235347967
24868,1085.5257242351986
25828,1085.4300245502313
27940,1085.430024550231
28516,1080.371530747633
30820,1080.139440624955
32740,1080.1394406249547
33124,1078.9686668228157
33700,1075.6634374349453
36580,1073.7364616942991
38500,1073.608944135015
39844,1070.5865751375939
40804,1067.7528899741583
41188,1067.5138198511552
41956,1061.6809585363703
42724,1061.5673415417352
43108,1059.3801417071597
47908,1039.645935315852
48100,1030.9500149809276
48292,1024.993598096861
48484,1021.9284029212577
48676,1020.7198168143339
48868,1013.5899541793563
49060,1004.2117790684426
49252,1000.4758872260538
49444,994.9803917910914
49636,993.4570124272469
49828,992.7949186883253
50020,989.8884280836761
50404,988.8644358430852
50596,985.7324209734893
51364,984.5443092688198
51748,984.4478145253261
52516,983.0071098872556
53476,982.748246384151
53668,978.7918807596064
54436,977.9951894842701
54820,977.7353930580172
55396,977.2233240780747
58084,970.1262523729341
58276,968.393924547786
59620,967.0385346028623
61156,966.0693692274493
65572,965.9606587361334
78244,963.4332907982761
81892,961.7850388419963
85924,960.9074978543553
120484,960.6213845131116
121444,960.6213845131115
