Evaluations,BestCost
0,2202.8822742928633
100,989.7860029091964
301,965.9503088857017
502,907.3804376989074
703,897.9634074432713
904,881.8827850938463
1105,876.1461389869894
1306,869.8784949876483
1507,866.5343051961049
1708,853.8794966134799
1909,852.1925534167311
2110,848.5138154052883
2311,848.3008266122073
2512,833.5538744389802
2713,831.4385176255055
2914,831.2255288324245
5125,830.4654885376183
5326,817.8178733788559
5527,817.2451294705321
6733,816.071197175045
7336,816.0711971750449
21607,813.3868059287257
24823,810.9913043523445
25225,806.4793706416154
40099,806.0106280967926
40501,803.817671007201
55576,796.4193372618719
