Evaluations,BestCost
0,1719.457666420864
100,787.0173784908444
297,753.155155826118
494,719.6603429503496
888,695.9811669330977
1085,688.9181303122559
1282,673.4958943302062
1479,670.0811887029963
1676,651.1761235467247
1873,638.4592297096182
2070,633.992873518024
2267,625.2321239534381
2464,622.3290533237566
2661,620.7555393947878
2858,618.1259442019907
3252,618.0271200128052
3646,614.7210885830136
5025,613.6665471074024
5222,611.7446658664297
5419,611.0160185148138
6010,609.1702762627849
6601,609.0049533656553
10344,607.0624573285916
10541,606.900129376932
10935,603.6042736144581
11132,602.4177006752618
12708,599.233040711417
13102,597.8426610933437
13496,592.2685938005329
14678,591.3690230113539
114754,587.2266736090598
115148,585.5574209319489
115936,584.2326660087143
116724,584.2326660087142
