Evaluations,BestCost
0,2712.488771588432
100,867.4839476798747
302,851.8683619248391
706,825.1168858681847
908,820.088792211923
1110,818.8636140718779
1312,816.2302425205695
1514,812.5026661273491
1716,801.6147583837499
1918,801.4322241419542
2120,798.7528398245903
2322,795.6953937840801
2524,785.0744255201155
2928,785.0524264534297
3332,783.0505833585433
3534,775.577317035182
3736,761.666554339724
3938,725.3968319765953
4140,710.6784960842106
4342,705.4865995365782
4544,702.7758431519461
4948,696.5283749170757
5150,695.8567750372968
5352,695.2344837523787
5554,694.2606409605678
5958,692.0296712120656
6160,689.1207486995951
6362,687.1861718572231
7372,685.5407291856334
8180,681.6482705651687
13432,678.7131250081437
15654,677.8425181597154
16058,677.8219905112422
16260,676.0447477856505
16664,673.5084570514083
21916,673.5084570514082
