Evaluations,BestCost
0,1872.908945758304
100,791.4561297149314
297,770.4529991973981
494,745.3065055193737
691,724.631198061105
888,715.7260212724749
1085,709.9370940964509
1282,685.6030367796551
1676,676.6756730482621
1873,670.1856108896237
2070,663.6470600389304
2464,647.5827710213915
2661,641.5147270300052
2858,635.4474431048641
3055,635.1571041333585
3252,633.8914021090334
4040,633.6010631375278
8768,628.8503923810931
8965,628.7327839155537
9162,627.5788354013001
148638,623.2945345810044
149032,621.1581489030407
149229,619.9926789401303
149623,619.837736470098
150214,610.0638981268977
150411,609.9455802830411
150805,609.3054813992115
151002,604.0405288376579
151396,603.3148010789256
151593,602.2870482717889
151987,599.1905297983271
153169,596.5172461506304
153366,595.9867815400161
