Evaluations,BestCost
0,2140.266841628978
100,1240.874476862076
301,1230.882335345562
502,1206.996310508844
703,1204.4490800607339
904,1186.729130888987
1105,1185.6662083705523
1306,1180.1147014327028
1507,1172.7574167318621
1708,1169.9268970347039
1909,1168.786248983146
2110,1167.7233264647116
2311,1165.4630134411752
2512,1161.865903284635
2713,1160.6793303454392
2914,1159.271560183372
3115,1156.959804916557
3316,1156.5571383415731
4924,1156.209983827413
5728,1153.3389808323739
5929,1132.911120100503
6331,1132.9111201005028
8542,1130.2464458085497
8944,1129.4755983276061
9346,1129.3025128241138
9547,1124.4832345785662
9748,1121.9976412371057
9949,1121.7897231712748
10150,1111.3274580760576
11155,1108.522899652939
11557,1106.1895401301124
11758,1103.6809441397015
11959,1092.9886501930594
12160,1090.4800542026485
12562,1086.4044298913873
22210,1081.6428539244102
31255,1077.5921698440109
40501,1076.2736347914824
41104,1074.8954311902517
