Evaluations,BestCost
0,3649.3912809001854
100,921.2891118443254
299,908.8594697474942
498,897.4810389882549
697,890.2724278578933
896,884.3959984857745
1095,873.3853653161743
1294,868.1602919589981
1493,864.2510173206141
1692,846.5877052202025
1891,835.1808967992813
2090,828.2234382737746
2289,827.1113393974139
2488,824.4688090521659
2687,815.4717595181219
3085,809.8285250754151
3284,797.5057458687888
3483,789.0310929047346
3682,784.0461388983406
3881,764.395231998611
4080,759.6585219956354
4279,756.8009671327305
4677,756.4774096317585
4876,751.1682351743965
5075,749.1887919202345
5274,747.7944601220973
5473,746.6823612457365
5672,744.7986718938619
6070,741.1628692615881
6866,738.0095158957581
16020,736.9070694622062
19204,734.2994560154707
23582,732.4742281701617
29353,732.4742281701616
34527,730.2633893889232
36517,729.8791465174493
41492,729.0647510156666
42885,728.1849742079135
52636,725.9860098755091
53034,723.8702994578605
114724,723.7222619244245
224970,723.3848960856353
225169,721.5743715747213
225766,719.8653242322872
227358,718.7052570054117
