Evaluations,BestCost
0,1487.4886451795112
100,705.572523745094
300,693.855204429812
500,644.389398546184
700,637.6044822556654
900,627.0046177013635
1100,618.5679006065197
1300,612.8239513337887
1700,580.9288246511837
2100,571.4395048991669
2500,570.4357638281435
2700,569.4590560102336
5100,559.7824243267228
5500,552.8050503672862
5700,552.0261411456754
6100,548.0046512150584
6300,544.4882254856212
21300,544.4500232135947
21900,542.7370229875407
22100,542.358089697685
34100,537.4687803429179
36900,536.8328187250042
37300,531.7497136549605
62100,530.8149953682714
62500,528.9862591709366
72900,527.5756542284539
73100,526.892759435088
73300,526.6019871176693
73500,526.2230538278138
73700,525.3576810442553
76300,522.4004634091682
