Evaluations,BestCost
0,1788.9057910597921
100,913.7576839862913
299,876.1939844063065
498,873.0172977941586
697,828.5018745680497
1095,809.3490880790216
1294,800.4683386460267
1493,794.7632848510382
1692,783.440305407373
2090,779.0704512201075
2488,778.8315337229983
2687,770.8781243470426
2886,770.8705835839721
3085,770.4128617493227
4279,769.3026945967167
10647,764.8576913777313
13433,762.929855271977
16020,762.3387255263904
16418,758.5038712917637
16816,739.8026794837485
17214,736.4214502143652
17811,734.6490354942016
18010,728.1641676026595
18408,724.6371283560925
32935,724.087667902772
