Evaluations,BestCost
0,2635.1242123055936
100,893.7282681002936
302,874.3830611397361
504,854.5006354670727
706,839.1246726161321
908,837.8580105656729
1110,830.0626658857868
1312,829.7764621051617
1716,822.0711763422019
1918,808.2943572395669
2322,807.1667278873783
2726,802.0517825948103
2928,795.0443569558878
3130,787.7077433541639
3332,781.1621088748757
3534,773.4568231119159
3938,771.0901970385013
4140,769.4519471070732
4342,760.333020925468
5150,759.5230477811763
5554,758.7497552104672
5756,755.4798603508287
5958,753.2218334139009
6160,752.8579910891729
6362,746.3352273540582
7776,739.1930838348271
26966,738.9104084431497
27370,737.5026382810827
27572,737.4205066277807
27976,737.1088082405332
28380,735.9391913774228
28784,732.8017057132263
29794,725.5416083284586
39894,723.9164472909683
45954,723.6655188214813
48378,721.4872350282811
80496,720.4709440277575
94030,719.7528167089747
