Evaluations,BestCost
0,2054.861703936972
100,1218.6277969013067
301,1203.6407242945536
502,1198.3136873154792
703,1193.761018079306
904,1187.371058581797
1105,1176.9459594596256
1306,1173.7085800577822
1507,1170.8887639513239
1708,1169.473017260291
2110,1168.2975533878703
2311,1166.929284080582
2512,1165.8663615621474
2914,1148.6025131414947
3115,1135.7215660750624
3316,1129.6063291466714
3517,1118.37229159131
3718,1113.1279099868584
3919,1107.4463944916602
4924,1101.171832963421
5125,1100.5561334193533
5326,1095.2482079392348
5527,1074.9786253973377
5728,1074.36292585327
5929,1069.4059679569248
6331,1066.4429166110829
6532,1065.8272170670152
7135,1061.7765329866158
7537,1061.285234000579
7738,1059.8048920974504
9547,1058.8198736933925
10150,1051.398875323499
22813,1048.4411424113812
23014,1046.2563486706215
23215,1045.599309345694
23818,1045.5993093456939
34672,1044.2310400384056
320293,1041.3594603807628
320494,1037.0602146310825
320695,1035.284307299026
321298,1030.789035323734
321700,1029.4936302432686
335770,1027.9208149894475
335971,1027.241534584825
