Evaluations,BestCost
0,2023.772050666394
100,985.7139492603278
301,975.1228445236715
502,937.906710501858
703,932.8547344427354
904,925.7525740574233
1306,917.1757232518376
1507,909.6866576209075
1708,908.5738636441101
1909,901.6314265600311
2512,900.2065608055314
2914,899.3124046792632
3115,891.0465111121753
3517,877.1471074426536
3718,876.8760531796249
3919,875.6808100252006
4120,874.300238287102
5728,873.1049951326777
6532,872.4347139986467
8542,871.811411048159
8743,871.299922448064
9547,871.121661553314
