Evaluations,BestCost
0,1713.5448160708252
100,862.9998718949807
302,855.0026731473783
504,820.1125882412182
706,799.9417678104134
908,781.3204085807009
1110,758.4174622816207
1312,756.3002393411542
1514,737.8469692839882
1716,727.9966664685345
1918,719.1742222036571
2120,713.9154814024829
2322,713.0870569819584
2524,697.9476541428782
3736,697.5911110171174
4140,696.7626865965932
4342,696.0449143566888
4544,689.0428071650726
4746,688.2768395158168
5554,688.072888094794
5756,686.344984261273
6160,686.3449842612729
9998,685.2587568644467
10200,684.881235310569
10604,679.7908632140308
10806,679.510231376808
11008,677.2455357685889
11210,677.2203907474827
11816,674.7373620165023
12422,674.3947142591635
12826,674.3742327349165
13634,671.8289052894747
13836,668.7272121167027
14038,667.1916858303309
14240,664.5294436892262
14442,664.5043190643547
16462,652.9759109681918
