Evaluations,BestCost
0,2815.3116314915774
100,1011.6924259308387
301,997.669116683465
502,986.9933134233761
703,977.8665164694884
904,963.6182990604624
1105,952.9250811071959
1306,934.2200509262474
1507,932.4476362060839
1708,919.9694639198726
1909,915.4863594460977
2110,904.7931414928311
2512,904.6324421882715
2713,896.1924406581795
2914,890.7719491943086
3115,888.0380314919091
3316,885.6474077061137
3718,885.5540884073048
3919,885.5458865742144
4120,882.7533884745844
4723,869.0166659651275
5125,861.2966148654766
5326,859.8079719919753
6934,856.9225740860629
7336,856.9225740860628
7939,854.0679882832067
9145,853.9311448106886
10753,853.8472116229735
13969,853.2039474921082
14170,850.5729518851906
14773,849.9289947964938
15175,848.7767332443248
19195,847.718372774554
21205,839.8080179631922
21406,837.6782971730468
22009,836.8631471360436
22210,836.8631471360434
