Evaluations,BestCost
0,2790.4407493330536
100,1214.761521410633
302,1211.3688202562346
504,1120.8674342865168
706,1118.8448037031617
908,1087.01056742553
1110,1074.1528311682737
1312,1065.5925221792645
1514,1064.6919706193416
1716,1063.516039990523
1918,1059.1750287406412
2322,1058.7321172630127
2726,1058.0528368583905
3130,1044.7115814274707
3938,1044.0591055849723
6766,1043.9800710569202
7170,1040.8511913782877
9190,1036.3636134160492
9594,1018.8273139287008
9796,1013.8046644629891
11008,1013.6319902002517
11816,1012.7036740068348
12018,1005.4550148632998
12624,1000.432365397588
13432,999.5040492041711
35854,997.1365761295053
70598,995.215841021939
71406,995.2158410219389
72416,992.9370785069763
73022,992.5141582295952
73224,991.5481153233284
