Evaluations,BestCost
0,3686.5316349244704
100,1625.7726064115159
300,1621.6264279685395
500,1605.023480186837
700,1531.9988162498619
900,1521.7117839119321
1100,1493.4451406966011
1300,1465.415940938881
1500,1452.130354484317
1700,1427.1537412881999
1900,1414.430829419705
2100,1387.1437605325634
2300,1381.6948491983235
2500,1379.1849453952723
2700,1369.1658167550331
2900,1366.7518105605377
3100,1364.9959192838528
3300,1364.5664129454453
3500,1363.1391552688465
3900,1362.2044310023753
4100,1359.483710530937
4300,1358.235739268479
4700,1356.5812664109283
5100,1354.367454540375
5700,1354.1738221420794
6100,1351.4432709062078
7300,1345.9079209719557
9100,1345.6773982154186
44100,1339.1944633333937
66100,1334.5007889509093
