Evaluations,BestCost
0,2702.0927370194995
100,1209.1268174895592
302,1204.3631625716714
504,1195.1580013505124
706,1178.9680873523398
908,1169.4657042441565
1110,1157.9889566919114
1312,1135.3657871401128
1514,1124.949920689106
1716,1051.9282052411795
1918,1047.2334353881843
2120,1002.2357770746288
2524,987.7243044997098
2726,982.7900637489844
2928,980.135721514035
3130,969.0820500569572
3332,966.3492050934834
3534,963.4910533489523
4342,962.0004865368195
4544,960.5830208550041
4746,959.3461443018699
9796,959.1556399748948
78476,958.6233648401694
78678,922.1611933145393
185536,920.1872231538648
