Evaluations,BestCost
0,2561.7619076303713
100,1025.3054045710594
297,980.5490207068208
494,939.1878656510142
691,906.4150090565078
888,881.8941911068765
1085,866.9760588100914
1282,837.8656876392494
1479,806.9464621317159
1676,803.7683096805815
1873,802.7247365893538
2070,799.5465841382195
2267,794.4750823930794
2464,786.7720035400405
2661,781.4943293917372
2858,778.8968038101541
3055,774.5330439200234
3252,773.3807823678543
3449,773.1499193106681
3646,771.9976577584991
3843,771.9043384596903
4040,771.0501066090876
4237,763.6123127865345
4434,761.6622663787663
4828,761.2391114190342
5025,757.7443353691117
5419,753.0858097565416
5616,751.3865479541381
6010,744.2659551578519
6601,741.2144936416562
6995,728.3607719524031
7192,728.0215798621383
15466,727.7304239603621
16451,725.3126402745883
