Evaluations,BestCost
0,2626.5488847306265
100,1066.5974037175529
301,1042.427074568565
502,1024.371537044363
703,1013.4846637925848
904,1003.6998079349387
1105,973.7554705427748
1306,966.873694984743
1507,962.9255873361186
1708,948.2157091373965
1909,934.7223983260876
2110,925.4608176421536
2914,925.2867627774763
3115,920.4500326223783
3517,917.5139540923415
3718,912.6651957342065
3919,911.8543039110051
4120,910.9038469365091
4321,910.1888608887704
4723,910.1756398928248
4924,910.093887457577
5125,906.5786194151015
5929,905.3119573646422
8542,889.7819236660349
8743,886.9893631541856
9748,886.7986212497532
10753,886.6736996030145
10954,884.2753473123894
11155,883.4824994835521
11557,880.6801737628067
13366,876.3278887159412
13768,874.597642943868
16381,855.7856955917307
16582,852.3446870519886
18391,851.6575397044151
18793,850.5088586842005
18994,849.0849023675124
43114,846.7936926882368
44722,846.7936926882367
174568,845.3355283264151
