Evaluations,BestCost
0,2486.184662543334
100,1063.223453754657
301,1050.393228196891
502,1038.4982212935292
703,1017.10846045633
904,1015.180943559111
1105,992.7999710234949
1306,990.3969471259754
1507,983.52700070403
1708,969.3127087593365
1909,967.1857266019589
2110,920.1607384713019
2311,914.4465856651611
2512,902.3493807555003
2713,900.8103109828111
2914,898.8588075204967
3115,895.6401907776694
3316,886.1522084341653
3517,885.5794645258414
5728,884.6140155142585
6733,882.8635508355193
6934,881.6701963242798
14773,881.4024941258632
81505,879.8415765945398
81706,879.6766475815933
82309,873.9624947754526
82510,864.4980901131353
86128,862.5520178230345
86329,860.9552490863082
86731,860.5921131365742
87133,857.3761591599966
87535,847.9743754638465
87736,844.3652225330234
87937,843.084231348216
88540,837.4531968079048
88741,836.6949626400811
89344,833.3271241402787
89545,830.1085073974513
89947,828.2979537670896
90349,828.1898608890855
91153,823.6453751490398
91756,823.6453751490396
92560,822.9379529167434
93163,822.7679910694317
93364,820.7992116151443
93565,816.8673279567386
