Evaluations,BestCost
0,1787.8114664223212
100,702.7819804791287
302,687.152197049079
504,679.7923263434485
706,648.32931077896
908,631.8137338048315
1110,631.3529254034538
1312,630.3855717091583
1514,624.6179176198812
1918,620.3139764391674
2524,619.5514797607691
2726,612.5750310321928
4342,612.5750310321927
107766,598.2914586757139
107968,597.1821075672083
108372,591.5000984602075
109180,589.1687587263876
109382,589.1687587263875
131602,587.7581537839051
131804,578.4506882954894
132006,577.9378070187876
