Evaluations,BestCost
0,2700.3277601842506
100,1460.2451561886446
302,1431.510724423751
504,1323.9519772506396
908,1301.380113742668
1110,1278.1711403775419
1312,1258.7747364946358
1514,1240.0979883240998
1716,1230.512852749126
1918,1210.7864152225056
2120,1197.6560179850132
2322,1194.575614332049
2524,1181.6056921890097
2726,1178.614456497033
3130,1165.1753301252647
3332,1163.9930689952735
3534,1162.1359093820674
3736,1159.2479341792869
4746,1149.8691195811612
8180,1146.8345451678504
9392,1144.2892177224085
19896,1140.3880472332262
134430,1138.8219998237964
134834,1137.7562707017507
135440,1136.7257191222373
135844,1133.284710582495
138672,1129.5825697930666
140086,1128.9008700774787
