Evaluations,BestCost
0,3748.488463119628
100,1252.331564509955
299,1210.2542124384706
498,1176.31510483522
697,1160.210388754848
896,1139.5783559685713
1095,1108.8579767524184
1294,1101.678283578398
1493,1041.8191840652182
1692,1037.1522805063378
1891,1025.2484150525156
2090,1018.1083373108195
2289,1001.2675278449813
2488,966.1704636673844
2687,962.6352558696074
2886,952.0054995691735
3085,951.7482656830855
3284,948.9495482364744
3483,941.0268946146429
3881,936.5409251096592
4080,935.3021264680322
6070,935.0448925819442
11642,933.2985153063479
12040,933.2985153063478
12438,925.3584155985947
39104,925.3584155985945
