Evaluations,BestCost
0,1734.926538208287
100,717.4994217659547
302,681.132165551737
504,673.867804325623
706,671.8983493935632
908,664.5874675229664
1110,658.406827089359
1312,641.435840954294
1514,637.0356830192119
1716,632.9443702807682
1918,630.7091687730515
3534,629.7611450286064
4342,624.3058707435719
4948,623.6910799383579
5150,622.4759567712834
5756,619.0104749766776
6564,610.1028406986842
6968,608.1886899198878
7170,606.6318661955636
10806,605.046079407691
12624,604.7652457523758
13028,604.7652457523757
13432,598.7081358442103
13634,594.9242594857926
14038,587.9691676217133
