Evaluations,BestCost
0,3655.152951607334
100,1287.0465074113588
299,1216.1045385822654
498,1200.568118006492
697,1140.0558359688875
896,1127.0980527785218
1095,1120.093004052559
1294,1096.7014924886907
1493,1089.9477991182014
1692,1069.623563582644
1891,1065.4314878177736
2090,1061.989832273071
2289,1058.3013291961622
2488,1038.2844958214541
2687,1036.5488400560434
2886,1032.7392067339083
3085,1023.6377536557267
3284,1016.1590960651938
3483,1010.3232212638543
3682,999.1299342341915
3881,994.5323527739251
4080,991.1304229064071
4279,983.2565465150817
4677,973.8389516247981
5075,973.1735531129863
5274,967.0449256884825
5672,966.4476370681107
5871,965.5123776823166
6667,964.2003763989704
6866,961.0822830949637
7065,947.8372311486366
7264,947.6634132625384
7861,945.8561168502498
10846,944.4743696704892
11045,939.5001572788018
11244,939.1704639177345
12637,936.9294300074461
19005,934.0603812293202
26169,930.4971718797807
27761,930.2810374098347
48855,927.9982290854252
49253,922.6274516085969
51840,920.0868592522287
