Evaluations,BestCost
0,2853.751975780415
100,1331.6938356655232
302,1329.808222798245
504,1318.9267858273038
706,1315.092905578411
908,1304.9893873059343
1110,1304.315626399375
1312,1299.8256658658836
1514,1277.5552743637522
1716,1271.384965766269
1918,1269.290501696236
2120,1265.932920814151
2524,1261.3045794485072
2726,1243.7720972940135
2928,1242.687854913206
3130,1241.4627001167564
4746,1232.4095500160913
4948,1230.274062212223
7372,1227.687336081568
8584,1221.945883373471
9998,1220.3723966222349
12826,1219.9405134921562
13230,1214.3500981890168
13634,1209.1346304771255
14240,1208.8992729738636
14644,1203.3492725395733
17270,1201.5005644710282
46560,1192.9213375714642
46964,1190.1570498538265
51206,1189.307021959468
