Evaluations,BestCost
0,2572.495298815643
100,1073.7022090884082
297,1003.3239460550636
494,986.0751873022213
691,976.9620583883374
888,936.0229201530874
1085,921.4477309539178
1282,907.9656840316973
1479,899.9505779792712
1676,882.6213764068191
1873,870.1227867991636
2070,855.688686016763
2267,831.6186844221351
2464,809.0652621305119
2661,794.8564163614291
2858,786.2641604407567
3055,778.973730116296
3252,770.9960120354611
3646,766.9721284396843
3843,761.4764979445215
4040,758.0076038148535
4237,756.9095809533957
4434,754.6389842422985
4631,754.1960249608388
4828,753.7624036366295
5025,753.6546254692942
5222,752.4504228864422
5419,751.3486925799045
5616,751.3486925799044
5813,751.2884951889478
6207,747.8489520946979
6601,747.0461610450141
6995,746.3817595077655
7586,746.366251670752
7783,746.3198854281741
7980,743.0522076045896
8177,740.5275730172301
8374,738.0267738414093
8768,734.7172057442217
9162,732.1925711568622
9359,731.2930003676831
11329,730.5801882794026
11526,728.9091349489556
11723,728.8252017612407
20785,728.8252017612406
28862,725.4157129945219
30044,725.2562101443528
53290,724.7041074306691
53881,723.3793525074346
57427,722.0377257693609
58215,719.2353737280788
58412,719.1610513463735
61958,718.9085672322327
110814,718.2618403280603
111011,717.5720241531201
111996,713.2105244291902
112981,713.0391679948256
