Evaluations,BestCost
0,2800.0974584502605
100,1508.9340573979166
299,1489.8506298628208
498,1460.3920706341512
697,1446.4004021887365
896,1427.222137383846
1095,1414.2979051156517
1294,1401.3624364197412
1493,1398.1278746316507
1692,1396.0666487238018
1891,1391.4497229905373
2090,1385.6131680297708
2289,1379.5565486148653
2488,1377.5179018757958
2687,1376.2460598110808
2886,1373.8420204356876
3085,1372.968299885348
3284,1371.5568438675593
3483,1370.1135702522636
3682,1368.8966881026583
4279,1368.306689552183
4677,1368.3066895521827
6269,1368.2723674936644
6667,1368.179829001408
6866,1368.0049785720548
7264,1367.7957852685167
7662,1366.6539428966266
11244,1366.4370766932357
120296,1353.489605766597
120495,1351.6429112137985
120694,1345.8057858927773
121888,1345.206404007392
122485,1344.9940868219696
123281,1344.9776777617021
124475,1344.4624210961933
131241,1343.4255617050699
132833,1340.7726481760064
133032,1335.9909652606102
134624,1335.5107747697602
143181,1333.2240040124025
143380,1332.5642453954565
