Evaluations,BestCost
0,2677.4887551623506
100,866.3148169306816
302,828.680821310529
504,822.9677070512556
706,819.2560538552601
908,816.4315563003146
1110,815.0998282374613
1312,811.2424608606317
1514,809.1215020690423
1716,808.6573308803994
1918,807.6692209545832
2322,806.4627525754594
2524,803.9157386187338
2726,796.657470736231
3130,796.150829453656
3332,793.3872771758389
3736,792.5030318575144
49792,791.9055009884693
49994,791.8423020961378
50398,791.3354873213382
54236,791.0146641183815
55044,791.0146641183813
223108,790.0318695812846
223916,789.1938464664327
