Evaluations,BestCost
0,3934.972282202087
100,1653.515217652854
302,1639.315324024079
504,1597.690841982448
706,1590.8670426581239
908,1585.6419700779888
1110,1580.8011805449446
1312,1577.7963445184557
1514,1570.6863261377214
1716,1564.6121049158094
1918,1561.638815007782
2120,1558.2117147819122
2322,1557.8340273764961
2524,1556.2536905253803
3736,1528.1465756878183
3938,1520.6084589913596
4140,1519.366712913381
4342,1518.9525183819023
4544,1516.8882746993124
5150,1514.7199656749767
5352,1510.5188379147237
6766,1507.4518357120755
7372,1507.2127655890722
7574,1507.1531405859391
7776,1506.8252849653738
8786,1506.6406319193384
8988,1502.5496228712834
9190,1502.4619191524687
9392,1499.6814953057458
9594,1495.995110805293
9796,1495.3685709291608
9998,1489.306036324625
10200,1486.472306344539
10402,1485.7962104252354
11008,1485.1215277533279
12422,1485.0338240345131
12826,1484.0788180686118
13028,1481.479886211746
43934,1480.9981361817458
67164,1480.1100680831946
67366,1478.3996571368607
68982,1478.31943899934
76052,1477.967546248533
76456,1477.653673087214
76658,1477.4423552681733
272194,1462.4025635457228
272396,1458.4902863164132
279668,1451.3169039047086
280072,1450.1330101356846
280274,1449.0819851957465
290374,1448.4697246240792
290778,1446.8822175943085
293404,1446.5608398944983
