Evaluations,BestCost
0,3727.6955132349685
100,1655.2571305305983
302,1612.4222455302056
504,1602.050948937474
706,1582.6764021201468
908,1539.5963491219643
1110,1482.893413151004
1312,1476.6011851381238
1514,1471.9364297426023
1716,1465.8961376319266
1918,1457.8276309354292
2120,1456.065271027804
2322,1454.20007410427
2524,1453.2975738603059
2726,1451.9098102244234
2928,1451.7684115262741
3130,1450.3731997140826
3332,1447.5362869394235
3534,1442.7587340131
3938,1442.1905510289107
4342,1441.005232792977
5554,1437.495334674406
5756,1437.3520093067873
5958,1435.9712396195287
6160,1432.7718873209433
9796,1432.5174379463233
23734,1431.946876877965
35248,1431.3797756669371
66154,1430.9895600730526
68174,1430.9895600730522
