Evaluations,BestCost
0,1319.9904676267893
100,764.9669174729403
293,762.2910948469116
486,743.5714236412024
679,737.6115730190652
872,734.0893455979066
1065,727.360948213898
1258,726.7772636103812
1451,726.5778630769712
1644,722.8069744365008
1837,720.4905080207554
2030,717.5466968748849
2223,717.3320117529072
2416,716.5653246876839
4925,714.1355589730125
5311,713.8287888268012
5697,712.7662458058683
5890,711.5264882065426
9943,701.8519284222984
10136,698.1620165898731
10329,695.8212906499018
10522,694.9261955955238
10908,693.476511890761
11294,692.9337032275351
11487,692.8470452331404
11873,691.0896859202597
13031,691.0896859202596
25962,690.7805236589498
27313,690.7805236589497
28857,690.5270828594571
34454,690.3256890773325
34647,690.3057119074629
36963,690.1043181253384
153342,689.8046065865205
153535,689.031153856793
153921,689.0180732579811
157202,688.881024794074
157974,688.6373038060448
158167,687.4845822643982
