Evaluations,BestCost
0,4361.537013169365
100,1772.8281316624334
301,1720.929708920382
502,1700.8668355290185
703,1689.5295709090792
904,1677.1592793246778
1105,1606.021958799254
1306,1543.7636645167102
1507,1496.9913924058628
1708,1496.207321634933
1909,1493.8883955121294
2110,1490.0809923605382
2311,1489.852034219163
2512,1477.4667506830094
2713,1472.9490715545596
3115,1470.8114677257684
3316,1469.9235666836696
3517,1469.833812409321
3919,1451.2717577633896
4120,1444.6543016959524
4522,1444.626475817415
4723,1444.6208137457722
5125,1444.400427277443
5527,1442.5036554086025
5929,1438.40007492125
13768,1436.1339142932336
13969,1436.1060884146964
