Evaluations,BestCost
0,3287.336459234504
100,954.3844133076467
297,951.6219518808938
494,876.525678548809
691,867.4360711577667
888,850.8522924001522
1085,843.0314902318087
1282,815.7208201619558
1479,804.6301040280589
1676,800.9863951978055
1873,790.4632731041213
2070,787.0032308636672
2267,781.6479715055958
2464,777.1520680551998
2661,766.8565254987564
2858,758.9765864807662
3055,752.2527530021755
3252,744.7386902299223
3646,744.4868798639227
3843,744.3389287273061
4040,742.7867199429993
4434,741.4135875242546
5813,740.8637621282736
17633,733.0255719969676
18421,732.6360010566293
19209,731.0232916446357
20391,730.7971458704703
