Evaluations,BestCost
0,4132.967011269206
100,1719.7959347579308
300,1705.0329366702003
500,1623.3352639657578
700,1596.839516463089
900,1536.144964164574
1100,1533.4537809259584
1300,1521.5748358873925
1500,1517.5285673805236
1700,1404.8463569688292
1900,1375.8780145899534
2100,1359.0445379250089
2300,1357.6158751622575
2500,1350.743394923857
2700,1341.5759267483845
2900,1340.0480627033842
3100,1339.3950711424354
3300,1338.1971521702837
3500,1337.3321938428433
3700,1333.1186709915175
3900,1332.7646894078987
4100,1332.0969883370542
4900,1331.9079077662348
5900,1331.882518081388
6100,1331.5081525474768
6500,1328.1163796194282
7100,1328.0269190906104
17500,1326.768511689236
18500,1326.432871497048
27100,1323.3830988733328
