Evaluations,BestCost
0,3156.513722226825
100,1113.6894742165816
297,1081.4654883193184
494,975.3844780838149
691,956.7758524399294
888,926.1843410895119
1085,895.6663891377514
1282,890.8929643150101
1479,886.0962730396737
1676,806.6652230687471
1873,773.960395862659
2070,773.3845646032598
2267,771.0952702632004
2464,769.6903519159127
2661,768.5045498066279
2858,759.3450558232589
3055,758.159253713974
3252,748.9196028985652
3449,748.4797192208027
4237,747.1110489572084
4434,744.9231125659927
4631,743.4752652226741
4828,742.7409988644021
5025,740.782877088197
5419,737.638596652904
6010,737.2009393430253
6404,733.3995695203212
6601,733.399569520321
6798,732.8280938469179
6995,725.7347182586615
7783,725.5085724844961
36348,719.8355045105772
