Evaluations,BestCost
0,4085.015521300746
100,1680.8013107083298
301,1639.4433397018163
502,1623.054697474758
703,1598.9708235333687
904,1568.8968981539606
1105,1535.9850435772018
1306,1533.7566704839285
1507,1527.4846878612734
1708,1525.0893007522795
1909,1524.2492879320155
2110,1521.0840230425742
2311,1480.053197319165
2512,1477.278022304045
2713,1475.8559536134667
2914,1473.9980322775891
3115,1472.5759635870108
3316,1472.5739049155284
3517,1471.6589273465065
3718,1471.2968037689707
3919,1470.9024106861652
4120,1470.5103889452294
4321,1466.9679624591226
4522,1465.8733732840412
4723,1464.2918459172495
4924,1462.1937476709654
5326,1460.4091492792556
5527,1460.3644190148468
5728,1460.3078834929727
5929,1459.050710515862
6130,1456.8250538579393
6331,1456.5641960666865
7537,1455.0530737273086
8140,1454.8062728437926
8542,1454.335732696514
8743,1454.291002432105
8944,1450.890557761865
9145,1449.5768492628802
9547,1448.1781123561059
9748,1447.5300251188587
9949,1442.6968410012182
10351,1441.9751498621745
10753,1441.183009261285
10954,1441.1809992110298
11155,1440.2576985806527
11758,1436.714312991694
12562,1433.65761014084
12964,1433.5744438803906
13165,1432.9102818596718
13366,1431.3626529768346
13567,1430.2116138536328
15979,1427.2820243185365
16180,1426.6897341188433
19195,1426.3034674724638
20602,1425.79487130583
21205,1422.5992013696984
22612,1421.7725683548072
23014,1421.772568354807
26833,1421.616863404258
27637,1421.5562979722706
31456,1414.6792747020086
32260,1410.8110967141963
69847,1410.3974791164703
70450,1409.121279132779
70852,1401.8258867323452
71053,1401.8256318583465
71254,1400.7422567520123
71656,1398.0055367305329
72661,1383.2750164983513
76681,1383.275016498351
256576,1362.139406398413
256777,1357.4849198801385
256978,1357.4424297015235
257179,1355.7370980171381
257380,1354.9256249522668
257782,1354.9056988822067
258184,1354.8932272086545
