Evaluations,BestCost
0,2422.5538795141983
100,1204.0216755181386
299,1194.1753115624751
498,1089.8012277448813
896,1059.9122050077597
1095,1052.117452801457
1294,1046.893636505807
1493,1044.4962802312205
1891,1040.9162620981028
2289,1039.7063593065304
2488,1039.5371848273999
3085,1038.6362324517968
3483,1038.3081349149957
3881,1037.687436896712
4279,1037.4303700747296
6070,1037.2473017956813
6269,1037.0040390297181
80695,1035.7132898973919
237507,1035.6224955446805
237706,1032.5679083957598
238104,1029.8084614205382
238303,1029.565198654575
242283,1029.1534623427433
242681,1028.4261397459104
242880,1028.0294686199336
243278,1026.8578957446798
243676,1013.640131597593
243875,996.9022148635279
244074,989.1916140107521
244273,982.5457218821913
244472,982.3707789006802
