Evaluations,BestCost
0,3654.7819932099496
100,1460.4402817823477
299,1423.6749148352928
498,1383.9501612352
697,1357.2291347161565
896,1304.4089470069553
1095,1301.7858475078474
1294,1298.6764294458942
1493,1235.1973684269474
1692,1229.9288001132668
1891,1226.0273643986136
2090,1221.5302579510235
2289,1206.7189806954002
2488,1204.7775914406548
2687,1198.9669881764494
2886,1198.4019140407659
3085,1190.4857453280733
3284,1188.3762846934128
3483,1187.3208995552754
3682,1181.0291261363195
3881,1180.766256292629
4478,1173.4717891602081
4876,1172.6008260736785
5075,1171.8262266930597
6070,1171.6695891788663
6269,1171.6181428460595
6468,1171.0899406565034
7065,1168.9512735055923
7861,1168.855842532389
9055,1168.8043961995827
10647,1168.6787658038656
12637,1167.7581264141108
14826,1167.1865207984865
17214,1167.1664081502477
23383,1166.707555822814
23582,1163.2728967572134
24378,1163.261202038781
27960,1163.2055026047497
51442,1162.6783775600284
291635,1153.3289642503848
291834,1151.496582277368
292033,1150.3525865852
292431,1149.8944034081326
292829,1149.427583350888
293625,1147.9224731920945
