Evaluations,BestCost
100,3142.616225145454
292,3102.204311673991
484,3052.326971347726
676,2989.845264628872
868,2916.2920279142663
1060,2805.3056226778353
1252,2755.230854392235
1444,2717.734615534963
1636,2671.0409285382616
1828,2602.2258540745343
2020,2561.3140240396974
2212,2510.6446641224434
2404,2458.3584535493037
2596,2437.580675351019
2788,2424.67218921757
2980,2385.8709310169907
3172,2335.033213917996
3364,2312.393638694193
3556,2287.4962992741484
3748,2266.836563268457
3940,2257.540109105612
4132,2228.600791275703
4324,2174.535616835611
4516,2163.582432733321
4708,2131.7798375862035
4900,2109.140262362401
5092,2087.8593599343417
5284,2063.7932749226165
5476,2041.6559720131145
5668,2028.954327103792
5860,2007.330875251157
6052,2001.718785836419
6244,1953.5119658456192
6436,1949.4812783723105
6628,1927.4506012125457
6820,1911.2606414316178
7012,1889.4667429599642
7204,1879.6724165079238
7396,1863.1963023265428
7588,1859.4173843866345
7780,1838.0666472970236
7972,1822.9481931703415
8164,1789.3457784999123
8356,1782.4792240652737
8548,1780.9254745474277
8740,1768.5095076692273
8932,1753.7456250275666
9124,1750.856229437517
9316,1745.9783739050063
9508,1739.691310380544
9700,1736.5076969982786
9892,1712.3075096802766
10084,1711.39274536263
10276,1702.1568892541047
10468,1698.09955701277
10660,1690.4361314860178
10852,1678.8915423144554
11044,1673.6153424397503
11236,1647.9022450300263
11812,1642.0928601079534
12004,1639.2572008287332
12388,1631.480518118814
12580,1624.994343020569
12772,1612.391173792828
12964,1605.315393659269
13156,1604.6791673733155
13540,1600.458550601561
13732,1599.3218941261468
13924,1594.3714638014626
14116,1591.4446487922523
14500,1590.7752023743178
14692,1585.3388515218194
14884,1576.7337741424853
15076,1570.3984476919495
15268,1564.0593181404752
15460,1562.7839844887553
15652,1561.11654143151
15844,1559.9178187502177
16036,1558.017160922192
16228,1548.3785764097474
16420,1531.639898221104
16612,1528.2465903516127
16996,1526.744165763632
17380,1524.4087646902337
17764,1513.8090456822645
17956,1512.7233408002812
18148,1494.690534349807
18340,1491.7636089392017
18532,1489.198243645538
18724,1487.7503882510086
19108,1477.7288821359336
19300,1468.1744974854382
19684,1463.4897781261845
19876,1462.2442732745744
20068,1458.835369603502
20260,1450.9681131391492
20452,1450.689157932029
20644,1443.7270775533725
21028,1439.0594682833537
21220,1427.0885454553024
21412,1425.1870676366873
21604,1420.8518534101545
21796,1420.678115995784
21988,1417.2775294982073
22180,1415.1239655630025
22564,1411.6513521586844
23140,1410.4534079513558
23332,1410.3974984685842
24100,1399.2922990538032
24292,1398.6670591570578
24676,1394.7018536514884
25060,1394.4059454027429
25444,1393.370449851206
25636,1391.0076172852075
25828,1390.4662865030525
26212,1370.7886585301335
26404,1370.5748485321894
27172,1365.9828370285852
27364,1364.108982943441
27556,1363.881906852515
29476,1363.3246749943346
29860,1363.162822716467
31012,1362.5524099325967
31204,1360.0503389001603
32548,1357.2657144392278
33316,1354.3746635739512
34660,1347.990393370746
36772,1347.9903933707458
37156,1346.8305554598908
37540,1345.41449110494
37732,1344.1522344979344
38116,1340.1191204973059
40036,1339.8121719277403
40612,1336.6222056027375
40996,1331.2494084995137
43300,1328.8003503831428
43492,1326.636280683751
43684,1324.2077265467642
44260,1323.8401105246555
45220,1322.0321497235873
45412,1317.7217576098594
47908,1301.862247917454
48100,1301.5279785727746
49060,1293.0330296550933
50212,1291.5753009377884
51172,1290.8905161143578
51556,1286.7239490366737
53476,1271.3743680243394
53860,1269.7110916941563
54052,1260.3189172376694
54244,1254.0601388100738
54436,1250.7116667007338
56356,1245.4763674410249
57892,1233.9906191801244
59428,1233.2116151006176
61156,1228.8737503249886
61732,1228.4772147745132
63076,1227.9231572938854
69988,1227.9231572938852
77860,1226.0588225837098
85540,1223.1755322879667
86884,1223.1080539041532
90532,1223.0800988830902
90724,1215.5914394078836
92068,1211.802816994114
93796,1211.0349105385078
94756,1209.314748216636
99172,1201.0376169552574
104548,1200.7956535294118
105124,1199.9077682625837
109156,1197.4468898413147
110884,1196.8402261310282
111076,1196.3550328461863
111844,1196.1418107650634
117028,1195.8438007748011
122020,1194.991657730862
123556,1193.692522645548
125476,1193.540311749817
125860,1191.2808643172234
127012,1190.2073704440313
127396,1189.194256731414
128164,1184.51626935867
132580,1184.2543385734891
136420,1178.6774060924827
139684,1176.561695674834
139876,1174.7326448752128
140260,1173.3180580487456
147940,1172.1910280614452
150052,1171.8696305039339
150436,1171.5537521647864
151012,1171.032568766854
153124,1167.63785579514
158692,1159.9504796510096
159268,1157.6934469661978
159652,1156.1889683635907
160804,1147.6077363312854
161956,1147.0202353801847
162724,1145.114193818528
164452,1133.6018500587825
165988,1132.371044586592
171172,1129.999184980053
173860,1128.988393559095
174052,1127.6977812899365
174628,1121.9136294267742
175012,1120.9584064001617
176164,1115.5815752338744
193636,1114.2662965403408
194404,1114.1897055377356
200740,1112.7534067459649
201316,1110.6860259642594
202468,1110.3739419789406
211876,1110.3739419789404
218788,1110.0802408213813
221668,1105.9504173301787
224356,1104.4311579511598
229348,1104.3729159035256
235300,1104.000736324008
238948,1104.0007363240077
239332,1092.9557873308568
241060,1092.3880096021157
242788,1090.219744098159
247204,1088.6864554276012
247972,1088.686455427601
248932,1087.6358252299847
249124,1086.119786926466
253732,1083.9221963165332
261604,1081.8716326711565
263332,1081.8063654541515
268708,1080.7363554824744
269860,1079.887707161545
270820,1079.3659261933935
287524,1079.0419881111184
291556,1074.5424626320976
300580,1074.5424626320973
326116,1073.6141032079001
327652,1069.7069670829455
339940,1069.3007983756795
348964,1066.8323331826464
