Evaluations,BestCost
100,1137.8909376663737
292,1067.755783603312
484,1024.9248227054807
676,976.1306056418193
868,935.222859167508
1060,897.3384965717904
1252,876.4740765965854
1444,822.3373550877826
1636,810.2237840649854
1828,776.0112114651496
2020,767.7042689272145
2212,718.2120090945623
2404,694.5055457441106
2596,677.2172603163156
2788,657.6251932317375
2980,654.5242841778324
3172,652.7176424519588
3364,652.2057750136985
3940,652.2057750136983
4132,650.4058833436559
4900,638.8236007809274
7588,638.1467398467889
8740,637.170513023242
16228,636.7957762781937
