Evaluations,BestCost
100,1058.8801336532802
292,1018.9241099551543
484,977.0295251998862
676,957.5101482590026
868,894.9546151804459
1060,853.4247325160895
1252,848.7841326646983
1444,840.2735273350625
1828,839.9276397315964
2020,826.5559134132263
2212,799.020853024973
2404,792.2722607243373
2596,787.609391626107
2788,768.5619202957457
2980,762.3413035239912
3172,758.7625439898982
3556,757.5968209401337
3748,756.7132988046532
3940,755.6781646840077
4132,751.591945786879
4324,749.770436550634
4516,745.6676673974971
4708,743.822310512003
4900,742.8555439101128
5092,741.6898208603484
5284,740.5586428938315
5476,740.0113043179316
21412,740.0113043179315
99748,739.1361164335955
