Evaluations,BestCost
100,1623.3171056697283
292,1510.3705689310364
484,1413.2941893958568
676,1364.3536190026862
868,1320.7140376715831
1060,1243.5723447124208
1252,1196.7430092824416
1444,1173.4031569334934
1636,1164.0705201103146
1828,1152.867148559973
2020,1141.1421459809164
2212,1130.9337820020896
2404,1119.2128219242538
2596,1084.3825542746335
2788,1082.0229452726928
2980,1075.2132187673346
3172,1074.0313309803037
3364,1055.6493459266846
3556,1042.678650313922
3748,1033.5745369507918
3940,1016.3954197428102
4516,1007.5274629423898
4708,1000.9913277048948
5092,1000.4092906839484
5284,999.4428946755228
5668,998.8608576545763
5860,997.6516130473047
6052,976.9726632669347
6244,958.0082826544385
6436,951.6314983111035
6628,950.9457164423575
6820,950.0307646921361
7012,949.672962305516
7204,945.7843969619389
7396,945.3766794742869
8548,945.0517664276197
8740,943.8259613821924
9316,939.3441443401875
9700,938.1148090854192
10084,937.7210762866196
10660,936.876194934689
10852,931.6684394361744
11236,929.9716986898954
11812,928.9679964795139
13156,928.1545628052568
15844,927.5420966334784
18148,927.5123809850538
