Evaluations,BestCost
100,3048.746956850723
292,2877.2396385132406
484,2751.4116974130993
676,2620.4208710530793
868,2557.974428220229
1060,2478.767516534612
1252,2446.2359881056364
1444,2364.7965116330024
1636,2321.3066708138804
1828,2297.656998992893
2020,2279.616961833837
2212,2252.841228538785
2404,2238.287378059661
2596,2215.7008794301646
2788,2196.8037191460594
2980,2172.5333450584794
3172,2157.710431875814
3364,2076.863830526602
3556,2062.8218206028528
3748,2040.86784383735
3940,2012.904981790398
4324,2006.5610058634286
4516,1999.4998698530665
4708,1994.6076140961427
4900,1977.0417545107118
5092,1973.4911492905117
5284,1970.64960757738
5476,1960.9820258402717
5668,1960.9820258402713
5860,1955.6138150944737
6052,1946.0659958523104
6244,1940.6977851065128
6436,1923.345382672763
6628,1915.2696303963455
6820,1900.7853799599948
7204,1896.835511935878
7396,1883.5001407109085
7588,1879.253771630542
7972,1876.3493281632454
8164,1847.3054517776986
8740,1841.7133603277493
9124,1840.5588225632541
9892,1840.1878985647668
10660,1836.950877103726
10852,1834.5730917323772
11044,1832.1723181854902
11236,1831.2381739256916
11620,1830.649758441426
11812,1829.239282189907
12004,1826.495480857322
12196,1825.9070653730564
13156,1825.8829792610316
13540,1824.5404872467664
13732,1821.7966859141814
14116,1805.340283573811
14308,1805.23516320809
14500,1803.421424985123
14692,1792.0357244499821
15076,1791.5526173899166
15268,1785.3452769915516
15652,1782.5770830234753
16036,1781.6429387636767
16228,1779.8292005407093
16420,1777.0826705623685
17572,1766.9554721318173
18148,1765.0458407452697
18340,1761.8088192842292
18532,1761.808819284229
18724,1761.7621739302451
18916,1760.5944489007104
19300,1760.5442984330518
19492,1758.4839466336018
19684,1709.609210250928
20068,1708.923716249238
20452,1707.5782339684217
20644,1611.7979959740258
20836,1609.7376441745757
21028,1597.2441454949023
21604,1595.1837936954523
21796,1594.0533474562305
23716,1562.0051424613607
24484,1554.1464013638633
24868,1546.2384592961596
25060,1544.561234470414
25252,1543.678476409546
25444,1540.637147023003
25636,1539.8140554877218
25828,1536.0033914240103
26020,1535.8199994113638
26404,1535.8167996069037
26788,1535.2314631787838
26980,1532.3233956121376
27364,1522.9538565261578
28324,1520.6703276390879
28516,1517.0492947514601
28708,1512.5298259237345
29092,1512.191395021044
29284,1503.3308147965913
29476,1502.5201550929205
30052,1500.4979821906452
30628,1476.1483161014519
31588,1475.3905614468263
33700,1474.8824433557463
34084,1472.0556659294211
34852,1471.9381761283944
35428,1471.7099764161328
37540,1415.9885865139347
38116,1415.9885865139345
38884,1411.0234360371621
39076,1409.719147623063
39652,1408.6610242972802
40420,1404.5241877383824
40804,1403.3750909087478
41188,1376.6672608204303
41380,1375.90332879793
41572,1367.6657652906374
41764,1362.8282797361705
41956,1352.841279403674
42148,1348.0037938492069
42724,1346.9431087959936
42916,1344.7034598234582
45028,1341.0191159507597
45796,1334.1814012354232
46756,1328.484803413107
48292,1327.4132721577305
49636,1326.7006898182374
53284,1325.5985577858203
53860,1323.197284112431
54628,1316.703906091099
55396,1307.645626198966
55588,1305.3995562401956
56164,1271.6994081847245
56548,1252.307081633797
57316,1251.8498308906273
57700,1251.7807857284324
57892,1246.861879328877
58084,1246.6861146256667
58276,1245.468845436104
58468,1245.1304145334134
59044,1244.9467993876265
61540,1243.1399389592125
62116,1243.0639372299108
62500,1242.2744753861384
63076,1241.5975929232886
68452,1240.1742429261053
330148,1211.7236953407553
330340,1204.62104268372
330532,1194.8432104712633
330724,1189.9664825179925
330916,1186.3296883572639
331108,1175.799340536058
331300,1174.2967414963298
331492,1171.079625315498
331876,1169.0192735160479
332068,1167.2396599843773
332260,1167.1951598727474
332452,1165.1961058225168
332644,1155.6448436068006
334948,1154.9679611439508
337252,1153.8609240522987
