Evaluations,BestCost
100,2716.5064139728956
292,2651.126137268756
484,2547.1006510640045
676,2472.472108784559
868,2363.9101116597594
1060,2304.0281504692416
1252,2266.8552472912033
1444,2211.406496666574
1636,2158.13059707655
1828,2129.9419626323806
2020,2098.4070698571186
2212,2014.9498245498162
2404,1977.4679721843818
2596,1970.6640590494385
2788,1940.063534504838
2980,1917.7119707359657
3172,1894.3023286309772
3364,1849.271094952099
3556,1825.425911751176
3748,1805.547648592967
3940,1798.7437354580238
4132,1792.951072086447
4324,1790.6449551882981
4516,1787.4242687652238
4708,1784.3674677250374
4900,1741.8579850876351
5092,1730.3000168799467
5284,1729.905863447163
5476,1710.3590174381995
5668,1706.024142174328
5860,1691.6575448694591
6052,1678.7846298262277
6436,1672.9705698283474
6628,1667.303689182877
6820,1638.9478790068954
7012,1632.6071502256343
7396,1625.7394348472096
7588,1610.9968582017925
7972,1609.6371449828034
8164,1604.806125295898
8356,1597.9384099174736
8548,1592.2715292720031
8740,1589.5337323032766
9124,1583.866851657806
9316,1575.4868414674618
9508,1567.8179879635495
9892,1566.3033202233846
10276,1563.344982802526
11428,1562.090712617418
11812,1541.794236938646
12196,1531.8290312148806
12388,1528.3663339177506
12772,1500.2047744058423
13924,1498.705238423192
15076,1497.5992251983985
15460,1482.2036041031474
15844,1469.8635756509539
18724,1469.1396605271957
20260,1468.7536604423026
20452,1458.6110267478853
21220,1458.0732258827525
21412,1451.722485587411
21604,1446.9941923470174
23716,1445.3594430763915
24100,1440.6311498359973
24484,1440.6247317013826
24676,1438.326327292531
25252,1424.835690995439
25828,1422.69331967799
27172,1418.0240541844141
27364,1417.4077027965768
27940,1396.5265250356888
28900,1381.9573669822944
29476,1380.2329116551787
30052,1378.5803511733425
30244,1372.9282252014054
30436,1367.9658171933766
30628,1357.2214718018427
30820,1351.5693458299056
31780,1349.9811639192785
32548,1349.4821874870381
32740,1338.0229505635803
32932,1327.3924551035557
33124,1321.8781494591258
33700,1320.110470979861
33892,1320.0832732901472
34276,1318.5481162947876
35236,1312.8638590301084
35812,1309.6500811797948
36580,1308.2756153761718
36964,1305.903121608031
38308,1304.6592476173182
38884,1301.785756617573
45220,1297.0480647035013
50212,1276.7186459700267
85924,1276.5034364218216
90532,1268.5445570802624
173092,1267.369472396298
