Evaluations,BestCost
100,2106.240699856024
292,1955.80310569436
484,1824.101948764067
676,1705.5086337297737
868,1649.413859469796
1060,1588.2974663323548
1252,1577.9543799294509
1444,1552.8210757982174
1636,1496.7263015382396
1828,1496.6533139171734
2020,1462.7937221677626
2212,1446.2609946089349
2404,1435.5900375883014
2788,1425.7832463951993
2980,1420.985822869498
3172,1392.3988519071559
3364,1392.3839651242454
3556,1373.9834046645017
3748,1369.6041624086872
3940,1357.5393003168388
4132,1356.580000872932
4516,1314.4082511825793
4708,1308.1414110646965
5476,1296.4959204208615
5860,1294.3695280046516
6244,1294.3551989563919
6436,1290.2662912444332
6628,1287.3535462191355
6820,1273.2301392875552
7012,1239.3911514355261
7396,1229.1765488496724
7588,1222.2295130903176
7780,1220.6975775425574
7972,1217.0314851440912
8164,1215.345041333184
8356,1211.9117801386383
8740,1208.9732711630913
8932,1205.3071787646252
9316,1199.1299261365327
10276,1198.982650675725
10660,1198.819499014419
10852,1196.8461561037454
12388,1196.406847268202
12580,1174.4884654070338
12772,1171.1518460293432
12964,1168.741151490931
13156,1168.0237003029797
13348,1162.7096033077107
13540,1159.9456712852104
13732,1155.3329241700753
13924,1149.1667794879863
14116,1147.061823665078
14308,1144.158510588211
14500,1142.7054038908564
14692,1142.3333997758978
16420,1140.9865874642187
16612,1136.632263765832
17380,1096.2081539346232
17764,1090.9900705650812
18148,1082.9542479373547
18532,1081.8671305569574
18916,1067.2292539484642
19300,1065.158242305458
19876,1061.4284130624349
20260,1058.097857624863
21220,1056.8919035996105
21604,1055.0974316895963
21796,1053.174603993509
21988,1034.966644104603
23524,1033.3841092534458
24100,1032.2860784576574
24292,1021.5505178702402
26404,1008.5199749475854
26596,1007.5406842295444
26788,987.1186550991172
26980,981.1420066774303
27172,974.9261132172109
27364,970.883369886185
27748,966.2987984682896
28132,962.1902171510404
28324,954.6687614623041
28900,953.6894707442631
30628,952.9575049362181
33316,952.8694237706093
33508,952.7218431359464
37156,951.4443462584129
48484,949.9771195256949
51172,948.5756836517023
51556,939.6628074895625
51940,937.1095703937843
52900,936.1390076453072
54052,933.2308601899692
90916,931.7083862029615
