Evaluations,BestCost
100,1473.4010651210078
292,1445.2149046247598
484,1365.085622596348
676,1338.8273553741953
868,1285.1308413209767
1060,1240.4673975793708
1252,1219.5137946966377
1444,1207.8405779534662
1636,1186.7635472515217
1828,1179.5106688695541
2020,1153.4366081644932
2212,1146.183729782526
2404,1133.8251424354603
2596,1116.911105813137
2788,1104.5504260381392
2980,1082.4118059481514
3172,1080.5444290840617
3364,1080.2844905792585
3748,1074.2882205487858
4132,1067.3061301712896
4324,1065.6095746508684
4516,1043.5852953970812
4708,1043.399251525023
4900,1030.0599571985415
5092,1022.9414427906087
5476,1021.2047356247915
5668,1019.4286434561363
5860,1003.3611962461766
6052,989.9034561235746
6436,974.9877228004405
6820,971.9591396857898
7204,966.5860083412135
7396,951.5269429173177
7780,949.22686200149
7972,948.1353977609708
8164,940.1992908532691
8356,924.3285616113162
8548,920.3673810700529
8740,890.5104967131448
9124,886.8864363056744
9316,872.1299100967702
9700,868.1053016191233
9892,866.5096933304088
10276,865.847745615313
10660,861.3092609625744
11044,858.5821399429205
11236,852.7296102413476
11428,850.9579647622073
12388,846.2347132959296
12580,842.3266021786296
12772,837.4603522094311
12964,828.424585665448
13348,827.3087576556692
13732,824.8634680644641
13924,823.3783738234969
14308,821.1802231063931
18340,820.8817691874216
18532,816.7202904698472
19108,811.5695969071395
19492,804.1372896157883
19684,803.0197457284958
20260,793.2673755445251
20836,787.6321747999036
21604,787.6321747999035
21796,784.4394396609828
22564,784.1410223634966
22756,772.5321826375758
23716,768.6647110618884
27556,764.0071739124918
34660,763.3862065157373
35428,762.9362448102114
39844,750.7159247065426
40036,749.3146637358416
45028,747.9362444360991
