Evaluations,BestCost
100,1061.4747912106918
292,1037.9571313123026
484,1000.8801041145335
676,977.8611602996224
868,950.2605498689398
1060,925.9876309105571
1252,911.0499678798989
1444,898.9021931315193
1828,895.4297415777199
2788,893.9428636031904
15652,889.2373644198298
15844,883.2793058679338
16612,881.4984008691273
33124,879.2576676718568
85540,877.2774068031919
85732,872.4249684647978
85924,857.8705846228584
86116,856.5908263056809
86308,846.1751329704401
86500,844.8953746532627
86692,843.6873141355752
86884,842.5789209136705
87268,841.3003288586524
87652,840.6048182757962
88420,839.4210701555262
88612,839.4210701555261
126820,834.3755498619867
127012,821.2298749967775
127396,815.8665717773997
202468,813.5342859753092
203044,811.8615790042585
210916,811.8615790042584
270436,810.2274685695753
270820,808.710400410089
271204,808.5703813954133
