Evaluations,BestCost
100,880.4512119702209
292,859.0052166834737
484,822.3194776950713
676,812.6051916445915
868,798.1037403980511
1060,778.0293408843897
1252,769.3758643487213
1444,767.2377031583937
1636,756.8832304287705
1828,751.4440764428184
2212,750.0395148986217
2404,745.9836986239409
2596,739.3706831610566
2980,737.1942264778506
3364,734.648899032409
3556,733.6067259325694
3940,733.5604082791629
4132,733.5604082791626
9124,731.4397518596891
9700,729.3987948276938
10084,725.6230810510433
74596,724.0255370394489
74980,717.3307649180908
75172,715.2017129978879
