Evaluations,BestCost
100,1450.8024429343527
292,1386.171626049173
484,1332.6014273444748
676,1284.8381069407747
868,1236.0371040955279
1060,1203.2280268030897
1252,1167.4203696328766
1444,1147.2558023134964
1636,1114.4345603011598
1828,1082.5691336838763
2020,1073.7073081874719
2212,1068.108139302131
2404,1054.688628660459
2596,1044.7308653129044
2788,1029.8703742019004
2980,1014.0418964194412
3172,1006.6501040696423
3364,991.6858238455402
3556,985.7285856826488
3748,967.7414543671182
3940,952.5400353054965
4132,931.492703139482
4324,927.0576009354206
4516,914.4866464153458
4708,899.691561158953
5092,898.8556970896485
5284,898.402995617247
5476,877.8665373666453
5860,872.101114253579
6052,866.7939315008343
6436,866.4941546695127
7012,848.4582876938015
11236,847.6362459663252
11620,846.2339062190473
11812,824.335204514247
12196,815.4629868112917
12772,815.4629868112916
13540,815.1531958506498
14500,809.8460130979051
19108,806.2333802088731
23716,804.4182146808196
