Evaluations,BestCost
100,421.8717700217667
292,392.0022123698592
484,368.09829157423735
676,351.8001636186443
868,336.79892631302096
1060,325.8098024057136
1252,303.26909008524603
1444,303.04970662568576
1636,288.43097150906385
1828,287.80430052485025
2020,282.64854062153574
2212,276.27903211699004
2404,271.8578899330861
2788,270.93924837197204
2980,267.7995263173753
3172,267.60039947726943
3748,265.19548046563796
4324,258.97782038065486
4708,258.6711727410325
5668,256.072992291778
7204,256.07299229177795
12004,255.23922942866932
14308,248.05152431918037
14884,247.35443088777947
15076,243.77066380641065
15268,240.04881370295453
15460,232.05316510002973
16420,230.65181037969433
16804,228.48059926190217
