Evaluations,BestCost
100,1462.6803991700788
292,1422.5812900244714
484,1375.6137223449427
676,1338.3135873617646
868,1297.1221689411088
1060,1264.148062231233
1252,1244.1625542309944
1444,1223.7923958981703
1636,1207.0718644849899
1828,1189.0148565719228
2020,1174.0280849864846
2212,1153.4075654657395
2404,1145.8212368545446
2596,1126.2350082282496
2980,1109.5144768150692
3172,1091.1720208097356
3556,1082.2095249415636
3748,1073.518227975903
4132,1068.9991238435912
4324,1064.8907213681312
4516,1053.785107436855
5092,1017.0200704932595
5284,1008.7367135274116
5476,1004.6573213505663
5668,997.3212500745066
5860,996.7348154670311
6052,996.1145639510094
6628,995.401373201357
6820,994.4189727722134
7204,988.7429064309671
7396,988.0253292700127
7588,982.9637817398661
8164,978.1682988118239
8356,976.9061245118389
8740,973.7078247960666
8932,967.7415842018966
9124,964.3728093252191
9508,963.5994485781656
9700,935.2572287467751
10084,934.4838679997215
10276,923.3481747810608
10660,912.9449047183932
11044,909.4821870792857
11236,909.3869000660804
11620,905.0709198166028
11812,903.1715398916896
12004,870.7721966677832
12196,861.2393331801516
12580,859.2686334450564
12772,858.9092152368753
13540,858.0262019206646
13732,855.9589648320969
15268,852.9543164194079
15652,852.6335777570556
15844,850.3150649214908
16228,842.2371078708143
16420,842.0067768501465
16804,839.3854177961243
16996,833.902625495436
17572,831.6594737469545
20836,830.9167365468597
21604,808.1736087598937
21796,806.1900747631099
21988,801.4775452209476
22756,800.1786254300886
22948,791.9176571789684
23140,788.8957236550957
28708,786.4560747009557
33124,786.0502743767416
34084,783.3043260318886
34852,774.963280873482
35044,768.2877077676267
47140,767.7049211388803
54436,763.0439928267491
54628,758.9646006499039
55588,757.1610914922726
