Evaluations,BestCost
100,2361.833955283823
292,2252.744694185837
484,2191.3778467716706
676,2170.4942277831483
868,2095.917466808964
1060,2072.3422507495243
1252,2055.072434847154
1444,2023.0763849759744
1636,1986.3661053728079
1828,1968.5753611850585
2020,1958.350084392823
2212,1949.2938214801065
2404,1937.6459216134745
2596,1926.5986758758556
2788,1917.5424129631392
2980,1910.8720702536841
3172,1902.5243751917806
3364,1897.2104039170497
3556,1897.0335148629545
3748,1891.0195558905868
4132,1887.8316721799456
4516,1884.646080682901
6436,1884.621135486585
7396,1884.5774260689673
7588,1883.597892405529
8164,1883.5541829879112
8740,1883.4365081884616
8932,1882.8828781909942
10468,1882.4347709095941
10852,1875.8448103291903
