Evaluations,BestCost
100,1762.1202347806056
292,1716.572072051622
484,1669.3225414977296
676,1626.4476293572275
868,1616.5703138763715
1060,1603.785819657758
1252,1577.7021177846404
1444,1525.9440484799302
1636,1513.8134367455787
1828,1482.2522774751287
2020,1454.3336760778066
2212,1445.7446853842825
2404,1434.639135455055
2596,1402.8161468786009
2980,1396.9114471168514
3172,1388.0080551631797
3556,1370.949034193911
3748,1368.5930484452128
3940,1357.6810634858741
4132,1351.2869681884176
4324,1308.1629096237846
4516,1290.9847321285895
4708,1281.0178040783678
4900,1275.6266550255525
5092,1271.3052984005985
5284,1269.2931086863475
5476,1268.53280594197
5668,1264.9717520613935
6052,1263.4659792201192
6436,1263.3957838077672
7012,1253.8235443883034
7396,1241.2910431271193
7588,1236.9157923393777
7780,1231.8632673815532
7972,1227.4880165938116
8164,1216.1690305831573
8548,1215.9931262536682
9700,1215.4361250372772
9892,1208.1232121419782
10276,1207.5662109255873
10468,1206.818885751519
11620,1203.0664930540877
12004,1193.9850656025496
12580,1188.457201557549
12772,1183.6400071546277
13732,1183.470539918948
15268,1181.5258447543392
17188,1174.5637558490303
17380,1169.7604505362983
17764,1161.9949664744172
17956,1141.6825347922422
18340,1136.2064562091964
18532,1135.3222262212628
26404,1132.389134230235
26788,1131.8290972412588
27364,1127.8531474325248
27748,1126.9689174445914
30436,1125.0701219173272
31396,1124.973041100261
33124,1123.1307737456002
36196,1123.1077738245149
36580,1120.6146369921187
49444,1119.6574446136835
49636,1119.3383184761287
54052,1118.0203004991745
54244,1117.0906213194196
54820,1117.0906213194194
58852,1117.029697711171
64420,1117.0221569481007
65188,1116.9662402214985
73828,1114.066167013078
