Evaluations,BestCost
100,2057.064247401775
292,1928.6293329340244
484,1789.4920289461986
676,1694.4247136343263
868,1662.7767468069387
1060,1612.772027134804
1252,1543.155743966422
1444,1515.8189674163916
1636,1498.821934058655
1828,1470.0083175149362
2020,1430.9951917018848
2212,1400.7592727773722
2404,1384.0137443209596
2596,1376.1118122311154
2788,1374.2272466201653
2980,1368.5806397080762
3364,1365.8674056134203
3556,1354.8843108762005
3748,1349.31450889351
4132,1331.387488531094
4324,1331.3874885310936
4516,1324.2207912452889
4900,1320.8131295910546
5092,1320.4835443871032
5284,1318.8465184608401
5668,1312.869381761862
5860,1312.5700171779897
6820,1305.3182115662278
7972,1302.100966896091
8164,1269.4834159654927
8356,1268.922302164895
9124,1262.2740638865682
9316,1260.9172959185453
9892,1260.8585099734873
10468,1260.5712928528078
10660,1259.610205722696
11044,1253.1967270000468
14308,1253.1763676810156
15652,1239.4132640922287
15844,1239.03658032362
17380,1237.6275282254596
17572,1236.666441095348
17764,1236.6664410953479
19300,1232.913465977491
40228,1231.382427648642
40804,1231.072797958347
41956,1214.3036324466389
42148,1171.6108798471173
42340,1155.412499935576
50980,1152.709981165006
