Evaluations,BestCost
100,1572.4070366779622
292,1541.3003980392743
484,1478.7386652202713
676,1422.9645281387764
868,1410.1703408694075
1060,1359.4657457300325
1252,1333.9408160697617
1444,1325.8453891435158
1636,1304.4487945651722
1828,1302.6454273438203
2020,1292.4541540105267
2212,1287.7033235337417
2404,1280.2591283539466
2596,1275.3790895569014
2788,1269.4799685624444
2980,1262.0297958885133
3172,1261.0594854436888
3364,1257.9414033044882
3556,1253.5923726376543
3748,1248.7264034990424
3940,1246.6041287965327
4132,1241.2671696067814
4324,1240.4682844043946
4516,1233.547672769675
4708,1224.9503700865532
4900,1223.6523072688617
5092,1222.266655177914
5284,1219.991415852245
5476,1218.8995277472752
5668,1216.2936033425917
5860,1215.827424082528
6052,1215.6106781629583
6244,1206.290829711659
6436,1205.6312329622772
7012,1205.6231228087793
7396,1202.2559953781408
8164,1199.2177796178696
8356,1199.1194333912451
9124,1199.1171489555395
9316,1196.2558976550758
9508,1195.05793869969
10084,1194.2606093727418
10468,1188.4841233039533
11044,1187.400569568546
19108,1185.8652413361253
21604,1180.7641836017467
21988,1180.232840072188
83428,1178.7003340665933
84196,1178.4883438981929
97636,1176.9146980757084
