Evaluations,BestCost
100,1446.9742750631754
292,1375.3562238792454
484,1328.247583807488
676,1266.3306635808133
868,1250.8872047579287
1060,1228.6284376254735
1252,1220.7802304750442
1444,1219.0455413575387
1636,1190.681807093937
1828,1156.3511883665224
2020,1137.906112235983
2212,1120.253407843491
2404,1119.5691629954194
2596,1106.5189388621193
2788,1093.5556220415765
3172,1082.0462979199497
3364,1079.5870026374441
3556,1074.166826599439
3748,1069.8332297182424
3940,1069.148984870171
4132,1059.585256623228
4708,1035.049041948768
5092,1029.9276123159689
5284,1023.4804452132538
6052,1016.7610532337351
6436,1007.9703318662129
7204,1005.5369003330197
7972,1005.3789331338048
12004,993.8111098540824
13924,993.1074416003853
14500,992.4310321582886
16420,992.2055247784247
17956,991.5480087125043
18532,991.5480087125042
116068,990.2508866065525
118564,988.8006238382056
118756,986.6633923876536
122404,985.2841457987575
123364,970.2531715625548
127396,966.1010148004514
128164,965.6937954691635
129892,965.4618422707263
130468,960.3699305832117
130660,958.6821557081066
132196,958.5539069030632
132388,957.1264208514734
