Evaluations,BestCost
100,3198.5455477586156
292,3109.150529328653
484,2941.228928062441
676,2827.1512415478974
868,2707.0582995623304
1060,2633.2564732229007
1252,2467.0047162068836
1444,2397.9573649287536
1636,2299.210640770836
1828,2262.0092243827644
2020,2176.9265862963243
2212,2119.5426099771366
2404,2108.7266716077434
2596,2087.223679162868
2788,2066.487567575361
2980,2048.3021476719823
3172,2036.8742254352983
3364,2016.7803237183803
3556,1986.7893590504245
3748,1980.3635504910608
3940,1978.866329139657
4132,1964.5843205482229
4324,1932.0731116778757
4516,1909.6760422608863
4708,1871.4741695070234
4900,1862.3080144469359
5092,1858.6771585173906
5284,1837.7021000940226
5476,1816.71071639021
5668,1801.6056993627321
5860,1801.004273126107
6052,1795.148460350593
6244,1791.4125452713804
6436,1788.4213618240628
6628,1784.95348590187
7012,1770.3839423276268
7204,1769.7945853258839
7396,1765.5627516840627
7588,1757.0780557052444
7972,1743.624514580747
8164,1742.3658964902156
8356,1740.4756701456577
8548,1739.7539659245117
8740,1737.7562108315606
8932,1737.655272770004
9124,1734.0732238348073
9316,1733.6864613228367
9700,1731.8231861657182
9892,1724.8212516809074
10084,1722.436370143657
10276,1713.21144543688
10468,1707.4446087931192
10852,1706.4817464529492
11236,1705.310173577695
11428,1703.5699074828462
11620,1703.2689097745842
12772,1702.7338450032494
13348,1702.5526132027137
14308,1698.031525956793
14692,1696.6504131698148
15076,1693.5905360734555
15268,1690.7702050562439
15652,1690.2139186205322
15844,1689.4870000672881
16036,1687.2443158449328
16420,1686.8165563912926
16804,1666.6943984085565
16996,1655.0216440748936
17380,1653.838975802581
17572,1652.859931293529
18148,1651.719901137048
19108,1649.2305036846446
19492,1649.2305036846442
20260,1648.9870667051641
20452,1635.0649201859828
20836,1628.655870119414
21028,1562.4231940518898
21220,1561.9146074724385
21412,1548.2776700484278
21604,1547.3322663119588
21796,1544.3056812280802
21988,1542.557617130285
22372,1541.0603957788812
22948,1540.120359126569
23524,1538.5698099282122
23908,1538.4848295709821
24100,1536.7399515078655
25252,1536.7295125573696
33700,1536.6315026670195
34084,1534.8138456614608
34468,1534.8138456614606
35812,1533.0889483954425
36388,1531.1247507224548
38692,1530.1663848468606
40612,1529.3872429661842
46564,1529.3150704679674
54052,1528.4985346408866
55396,1524.7505472452563
67684,1518.8952249878216
69220,1514.7705146590913
69412,1503.8905032029766
69604,1497.9975573187423
69796,1489.0525986694595
69988,1485.6240686281876
70180,1444.03614039385
70372,1439.650957819849
70564,1435.8743062675132
70756,1433.9517775860309
71332,1429.4420663637156
71524,1417.1827096932416
71716,1412.7799491984235
71908,1406.7574841681876
72100,1401.72221452532
72292,1399.5588784676397
72484,1396.0910025454468
73060,1394.1801145212435
73252,1392.9483203556947
74980,1391.0655414024382
77284,1390.9179122841708
77668,1390.4553482077495
78244,1389.7722199425382
78820,1386.5542446834788
79204,1385.029887408601
80356,1384.9526465294514
81316,1384.4031172770624
82276,1384.3095355224548
86500,1384.3095355224546
86884,1384.1064492141375
88036,1382.4310045344741
88228,1381.4644530200435
88420,1380.7061352114426
89188,1321.1244044557438
89380,1314.9569078185434
89764,1314.565528062043
89956,1313.0636752154833
100516,1312.1553465997526
103972,1310.7681542201287
108196,1310.425716081615
108964,1307.542972004546
110692,1307.2912523770005
111076,1307.0450411257652
147364,1305.9963420931465
148516,1305.8191169450254
152932,1305.284647443759
154660,1302.921796703696
173284,1295.0286565264162
176548,1294.8587397791525
188068,1293.2819748570028
