Evaluations,BestCost
100,2300.605575873728
292,2254.589861433597
484,2201.263693503424
676,2147.1812268210197
868,2084.1557863575026
1060,2053.588831728564
1252,2001.926396681212
1444,1951.0734754777732
1636,1907.929029953045
1828,1878.052323520312
2020,1853.285703244764
2212,1808.602570644309
2404,1780.5272450308694
2596,1745.0167776190153
2788,1684.2181426842228
2980,1669.817487279466
3172,1647.3697618405456
3364,1609.5905773002173
3556,1577.5014192167555
3748,1553.3388507973723
3940,1517.828383385518
4132,1513.4445284748977
4324,1503.8376908578434
4516,1479.567363842035
4708,1459.1807269331941
4900,1445.51002876404
5092,1429.8002447927818
5284,1418.2334301206768
5476,1403.501507060677
5668,1392.366601727487
5860,1387.5455677987204
6052,1374.021272904085
6244,1366.3984963024013
6436,1358.9400353033525
6628,1342.4818415940213
6820,1327.8068870058055
7012,1317.909516676033
7204,1312.3792418002772
7396,1308.4833147374381
7588,1292.9554856103102
7780,1279.6810735591534
7972,1274.2982154581475
8164,1262.9074297715276
8356,1260.7565078012078
8548,1249.962245673253
8740,1215.3161499057267
8932,1197.9196049772002
9124,1195.516814161872
9316,1190.6598285385824
9508,1186.067248185239
9700,1184.8704276424314
9892,1176.740269712576
10084,1170.5359892558342
10276,1169.5710456793736
10660,1158.4257419574803
11044,1151.7745499456212
11236,1135.774356281219
11620,1126.8350231918032
11812,1123.7585226515312
12196,1118.3580102269568
12580,1110.211812526838
12772,1106.3885699561943
13156,1104.9621017838097
13348,1096.2268246584722
13540,1095.9589314434327
13732,1066.3676940176867
13924,1058.2214963175677
14308,1052.6669995425877
15844,1042.5532023848316
16228,1034.1036100232268
16804,1034.0914453412531
16996,1027.4186015977734
18148,1026.7393211931512
19492,1024.874141432575
20260,1022.0402452240289
20452,1015.2456411351467
21412,1014.7037235260656
21604,1014.6088991355799
22372,1010.5825847216146
22564,1010.5704200396411
22948,1008.5961137535982
23524,1000.3400959562427
24100,992.1287175020452
24868,990.2869653522926
25060,987.6206033944858
25444,985.8375278514317
25828,978.9475750171215
26020,976.31542750408
26980,974.7592901052323
27172,967.503840291758
27940,965.3399917584464
30244,961.8453855418132
30436,953.3188801418047
30820,949.7968818142236
33700,945.181386997059
34084,945.1813869970589
36004,937.1087206938506
36196,932.1737172243465
37732,929.5416210671241
40612,928.4100633013238
41380,928.4100633013237
42340,928.2208482547641
45028,926.310637716009
46948,925.6629321002141
48484,925.3096834839021
49252,924.4033080110676
50404,923.1801905267038
51364,921.2585316995389
54820,919.7728487078502
55012,919.4329496596529
57892,917.477474048969
58276,915.1687219904182
58660,908.7069784468612
63460,908.2504055105118
71332,895.4035215296461
72292,895.2858090864405
72868,893.0753987712061
79012,880.2148295702733
86116,877.4390158696064
91108,868.7312162659179
96484,867.5885707029939
96868,866.0509568588305
98980,862.4218609124501
101476,861.1871141673424
101860,861.1395682337819
