Evaluations,BestCost
100,1679.0162281367407
292,1635.1803986393238
484,1590.9284141033156
676,1553.4533769435766
868,1533.9545283252294
1060,1491.6915528749735
1252,1476.1519162073484
1444,1447.1170949840318
1636,1421.3034502280443
1828,1415.019619803262
2020,1396.55810307255
2212,1389.8336436759328
2404,1377.0358603537356
2596,1373.8693701300674
2788,1367.256461376766
2980,1357.3005598412497
3172,1347.4263399231038
3364,1343.3692697337312
3556,1341.8582397106259
3748,1340.2451526548057
3940,1338.5310783095927
4132,1336.8784044192553
4324,1336.3150586159527
4516,1335.0547840233298
4900,1334.9863509845482
5092,1334.8400030964071
5668,1328.746336810029
5860,1325.5251298896355
8548,1323.4920522308041
9316,1322.9762819003492
13348,1317.4559526878857
38692,1316.4986911292212
45412,1314.074362655358
67492,1313.6396624557844
83620,1312.4354805627477
84196,1310.0199888846437
84580,1309.7627549985555
122788,1305.4846959813278
122980,1304.5194131182066
128164,1297.361894819345
128740,1296.895604442329
