Evaluations,BestCost
100,2006.7678226958453
292,1937.954757033313
484,1849.0203520760115
676,1775.9957616528234
868,1696.262360392309
1060,1661.3662328684632
1252,1638.2736951096454
1444,1627.1974758185743
1636,1585.274665743528
1828,1519.4237076071486
2020,1508.3474883160777
2404,1497.0438623278549
2596,1483.8295356680455
2788,1477.3822694897488
2980,1463.1402324573949
3172,1456.1740521285617
3364,1451.9108871222893
3556,1440.1561687292992
3748,1430.379003870185
3940,1377.526216979209
4132,1365.5281400602667
4324,1363.8197964785027
4516,1361.5572774696325
4708,1360.3868283219044
4900,1325.3510340458924
5092,1316.098680533932
5284,1312.7893878230132
5668,1300.6154357056298
6052,1299.3865649867344
6244,1297.363024571493
6628,1294.078556813125
7012,1263.5414023812675
7396,1241.3877376499386
7588,1224.3604411395997
7972,1221.1280460987248
8164,1217.2951018544018
8356,1213.7941211052594
8740,1210.4792037812508
9124,1206.0595933904415
10084,1206.0595933904413
10276,1198.8836371240654
10468,1197.8661286572983
11044,1195.288463652687
11428,1184.340113231829
11620,1173.015545299611
12004,1158.1790254065172
12772,1149.097466753341
12964,1141.7262933366972
13156,1132.8424074911557
13348,1126.5406770023096
13540,1123.6087821577119
13732,1119.8385921338283
14116,1088.9539149557147
14500,1075.7858389892676
14692,1075.4130342493295
14884,1058.5476614005092
15076,1051.9594338298018
15460,1047.1701492598734
16228,1043.6865427748737
17572,1040.9087538177428
17956,1036.241153985197
19108,1035.844201616191
23716,1035.604708579966
25060,1035.1512180769387
25636,1032.6100847533876
32548,1032.4334128747341
32932,1031.2526737369435
33316,1026.723464374035
34852,1021.1949979717765
35236,1018.8021691823424
39076,1018.443633256659
39460,1018.0324339384367
39844,1017.6354815694308
40036,1017.6354815694307
40420,1017.066022945638
40996,1016.2505418231858
