Evaluations,BestCost
100,2108.5783562828865
292,2054.735334643014
484,1946.5392088302863
676,1859.0220499922777
868,1777.1256723681884
1060,1716.5415232803555
1252,1680.8890347336242
1444,1629.228473479481
1636,1588.9896274205057
1828,1552.031304515026
2020,1495.5844804306969
2212,1431.2580655792174
2404,1416.6070633192764
2596,1405.0561979449196
2788,1361.754617682254
2980,1349.4073176682218
3172,1329.6585685246948
3364,1321.6119025003359
3556,1309.364048856307
3748,1267.8125685339749
3940,1263.8866453807868
4132,1259.420489650392
4324,1257.8902008448001
4516,1236.2175252949883
4708,1229.8508079267701
4900,1222.3628511863672
5092,1213.3764318521653
5284,1206.6561207468233
5476,1203.9268123411769
5668,1189.2697694538467
5860,1180.1427923082877
6052,1147.3962794635127
6244,1144.4702337489014
6628,1088.9160311908827
6820,1086.30843772771
7012,1078.8204809873068
7204,1076.128713582032
7396,1074.3644545493544
7588,1073.7245013284437
7972,1070.6376548846652
8164,1066.6877746417535
8356,1056.686163916348
8548,1055.8296922339555
9508,1051.2792386633523
9892,1050.7904524828555
10084,1048.6415643273153
10468,1047.1948355773486
10852,1047.1948355773484
11044,1046.1434681586543
11620,1043.4173220431458
11812,1043.0180649080235
12196,1042.161593225631
12388,1042.1534971180963
12580,966.0944891972515
12964,961.9279231338422
13156,961.0972126245542
13540,959.8887306784633
13924,959.6970632528938
14116,958.4822201013865
15076,957.7732494493605
15268,957.5315634603646
15652,952.4961508992973
16612,952.4961508992972
17188,951.5847067479015
19108,946.6679565691763
20260,946.0673953969415
36580,942.3595552713492
39268,942.359555271349
237220,941.0895331855963
237604,940.7104283235306
237796,940.0704751026199
237988,939.7113014995024
